CustomerId,recency,frequency,total_amount,avg_amount,std_amount,min_amount,max_amount,amount_range,amount_variability,avg_transaction_size,fav_category,fav_channel,country
CustomerId_2310,20,9,40000.0,4444.44,6463.57,-5000.0,10000.0,15000.0,1.4543047039774855,4444.444444444444,financial_services,ChannelId_3,256
CustomerId_2311,51,13,6360.0,489.23,1046.62,-1000.0,3500.0,4500.0,2.139320969402283,489.2307692307692,financial_services,ChannelId_3,256
CustomerId_2313,5,7,40000.0,5714.29,6237.37,-5000.0,10000.0,15000.0,1.0915389311547823,5714.285714285715,financial_services,ChannelId_3,256
CustomerId_2315,5,25,100000.0,4000.0,5916.08,-5000.0,11000.0,16000.0,1.479019999630245,4000.0,airtime,ChannelId_3,256
CustomerId_2317,90,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2321,23,26,42635.0,1639.81,2381.54,-1000.0,10000.0,11000.0,1.4523267930721688,1639.8076923076924,financial_services,ChannelId_1,256
CustomerId_2322,4,5,20000.0,4000.0,5533.53,-1000.0,10000.0,11000.0,1.3833824996541544,4000.0,financial_services,ChannelId_3,256
CustomerId_2323,16,14,31703.0,2264.5,3759.95,-622.0,10000.0,10622.0,1.6603886060232331,2264.5,airtime,ChannelId_3,256
CustomerId_2324,64,162,520100.0,3210.49,12443.27,-5000.0,98000.0,103000.0,3.8758164629462124,3210.4938271604938,financial_services,ChannelId_2,256
CustomerId_2325,16,11,730000.0,66363.64,34719.66,10000.0,100000.0,90000.0,0.5231729302292164,66363.63636363637,financial_services,ChannelId_3,256
CustomerId_2326,16,9,17925.0,1991.67,2418.74,-1000.0,5000.0,6000.0,1.2144280923976218,1991.6666666666667,financial_services,ChannelId_3,256
CustomerId_2327,47,4,9000.0,2250.0,6601.77,-5000.0,10000.0,15000.0,2.934119998695947,2250.0,airtime,ChannelId_2,256
CustomerId_2328,6,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,airtime,ChannelId_3,256
CustomerId_2329,5,31,336341.0,10849.71,20867.57,-5000.0,100000.0,105000.0,1.9233297478067775,10849.709677419354,airtime,ChannelId_3,256
CustomerId_2330,20,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_2332,36,15,49796.0,3319.73,6379.08,-1000.0,20000.0,21000.0,1.9215659099018396,3319.733333333333,airtime,ChannelId_3,256
CustomerId_2333,38,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2334,47,4,9000.0,2250.0,6601.77,-5000.0,10000.0,15000.0,2.934119998695947,2250.0,airtime,ChannelId_2,256
CustomerId_2335,61,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_2336,55,4,9000.0,2250.0,6601.77,-5000.0,10000.0,15000.0,2.934119998695947,2250.0,airtime,ChannelId_2,256
CustomerId_2338,5,7,40000.0,5714.29,6237.37,-5000.0,10000.0,15000.0,1.0915389311547823,5714.285714285715,financial_services,ChannelId_3,256
CustomerId_2340,26,6,2490.0,415.0,862.18,-1000.0,1500.0,2500.0,2.077542163668573,415.0,financial_services,ChannelId_3,256
CustomerId_2341,66,5,-10500.0,-2100.0,4849.74,-10000.0,1800.0,11800.0,-2.309400001099714,-2100.0,airtime,ChannelId_5,256
CustomerId_2342,26,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_2343,1,64,127188.0,1987.31,4132.38,-1000.0,20000.0,21000.0,2.0793836884636097,1987.3125,airtime,ChannelId_3,256
CustomerId_2344,60,3,74000.0,24666.67,47961.79,-5000.0,80000.0,85000.0,1.944396629056764,24666.666666666668,financial_services,ChannelId_2,256
CustomerId_2345,47,6,19000.0,3166.67,7626.71,-5000.0,10000.0,15000.0,2.408432200889757,3166.6666666666665,airtime,ChannelId_2,256
CustomerId_2346,74,2,11750.0,5875.0,5833.63,1750.0,10000.0,8250.0,0.9929582977033262,5875.0,data_bundles,ChannelId_3,256
CustomerId_2347,23,1,20000.0,20000.0,,20000.0,20000.0,0.0,,20000.0,financial_services,ChannelId_3,256
CustomerId_2348,19,37,95120.0,2570.81,5335.61,-1005.0,20000.0,21005.0,2.0754587067595587,2570.810810810811,financial_services,ChannelId_3,256
CustomerId_2349,33,484,1124929.5,2324.23,6853.19,-496.0,46000.0,46496.0,2.948585121546239,2324.2345041322315,financial_services,ChannelId_3,256
CustomerId_2352,6,6,20000.0,3333.33,6088.24,-5000.0,10000.0,15000.0,1.826473825925884,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_2353,9,55,6279578.0,114174.15,171597.53,-1629.0,800000.0,801629.0,1.5029455441402197,114174.14545454546,financial_services,ChannelId_3,256
CustomerId_2356,42,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_2357,89,1,2000.0,2000.0,,2000.0,2000.0,0.0,,2000.0,airtime,ChannelId_3,256
CustomerId_2359,6,3,110000.0,36666.67,54848.28,5000.0,100000.0,95000.0,1.495862045789927,36666.666666666664,financial_services,ChannelId_3,256
CustomerId_2360,56,25,45990.0,1839.6,2900.55,-1000.0,10000.0,11000.0,1.5767286358030395,1839.6,financial_services,ChannelId_3,256
CustomerId_2361,29,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2362,53,4,950.0,237.5,962.09,-1000.0,1000.0,2000.0,4.050905246101451,237.5,financial_services,ChannelId_2,256
CustomerId_2363,5,27,160000.0,5925.93,8701.0,-5000.0,20000.0,25000.0,1.4682927403009665,5925.925925925926,financial_services,ChannelId_3,256
CustomerId_2365,27,1,500.0,500.0,,500.0,500.0,0.0,,500.0,financial_services,ChannelId_3,256
CustomerId_2366,69,6,1100000.0,183333.33,8164.97,180000.0,200000.0,20000.0,0.04453620080950618,183333.33333333334,tv,ChannelId_1,256
CustomerId_2368,6,9,40000.0,4444.44,6463.57,-5000.0,10000.0,15000.0,1.4543047039774855,4444.444444444444,financial_services,ChannelId_3,256
CustomerId_2369,37,5,3700.0,740.0,1089.95,-1000.0,2000.0,3000.0,1.4729054034149929,740.0,airtime,ChannelId_3,256
CustomerId_2371,68,8,49000.0,6125.0,5986.59,-5000.0,10000.0,15000.0,0.9774024488200159,6125.0,financial_services,ChannelId_3,256
CustomerId_2372,19,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_2373,19,11,140800.0,12800.0,19786.11,-5000.0,50000.0,55000.0,1.5457898436292352,12800.0,airtime,ChannelId_3,256
CustomerId_2374,1,6,1450.0,241.67,693.12,-1000.0,1000.0,2000.0,2.868043187536545,241.66666666666666,data_bundles,ChannelId_3,256
CustomerId_2375,14,3,22000.0,7333.33,4618.8,2000.0,10000.0,8000.0,0.6298366498398631,7333.333333333333,financial_services,ChannelId_3,256
CustomerId_2376,87,1,500.0,500.0,,500.0,500.0,0.0,,500.0,financial_services,ChannelId_3,256
CustomerId_2381,66,11,6390.0,580.91,868.41,-1000.0,2000.0,3000.0,1.4949131509271434,580.9090909090909,airtime,ChannelId_3,256
CustomerId_2384,2,8,28250.0,3531.25,5675.63,-1000.0,15000.0,16000.0,1.6072580526421925,3531.25,financial_services,ChannelId_2,256
CustomerId_2386,45,3,78.0,26.0,1050.82,-1000.0,1100.0,2100.0,40.416152291686444,26.0,financial_services,ChannelId_2,256
CustomerId_2388,84,2,105000.0,52500.0,67175.14,5000.0,100000.0,95000.0,1.2795264761661043,52500.0,financial_services,ChannelId_3,256
CustomerId_2389,53,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2391,5,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_2393,34,21,158800.0,7561.9,10189.72,-5000.0,30000.0,35000.0,1.3475079012751414,7561.9047619047615,financial_services,ChannelId_3,256
CustomerId_2396,43,2,3250.0,1625.0,883.88,1000.0,2250.0,1250.0,0.54392615351143,1625.0,financial_services,ChannelId_3,256
CustomerId_2397,72,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_2398,75,1,50000.0,50000.0,,50000.0,50000.0,0.0,,50000.0,financial_services,ChannelId_3,256
CustomerId_2400,47,8,44000.0,5500.0,11237.69,-5000.0,25000.0,30000.0,2.04321636326487,5500.0,financial_services,ChannelId_2,256
CustomerId_2401,6,14,76650.0,5475.0,7578.13,-5000.0,20000.0,25000.0,1.3841333330805234,5475.0,financial_services,ChannelId_3,256
CustomerId_2402,33,19,17620.0,927.37,1194.6,-1000.0,4000.0,5000.0,1.2881589858544495,927.3684210526316,financial_services,ChannelId_3,256
CustomerId_2403,1,21,80000.0,3809.52,7151.01,-5000.0,11000.0,16000.0,1.877142001649252,3809.5238095238096,airtime,ChannelId_3,256
CustomerId_2404,75,5,5980.0,1196.0,2283.0,-1000.0,5000.0,6000.0,1.9088628746581413,1196.0,financial_services,ChannelId_3,256
CustomerId_2405,7,1,2000.0,2000.0,,2000.0,2000.0,0.0,,2000.0,financial_services,ChannelId_3,256
CustomerId_2406,9,22,18625.0,846.59,1459.78,-1000.0,5000.0,6000.0,1.7243057421841672,846.5909090909091,airtime,ChannelId_3,256
CustomerId_2407,68,6,2930.0,488.33,1055.66,-1000.0,2000.0,3000.0,2.161775843872431,488.3333333333333,financial_services,ChannelId_2,256
CustomerId_2408,47,7,59000.0,8428.57,9606.55,-5000.0,20000.0,25000.0,1.139760362536022,8428.57142857143,financial_services,ChannelId_3,256
CustomerId_2409,42,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,financial_services,ChannelId_3,256
CustomerId_2414,6,34,220010.0,6470.88,9176.42,-5000.0,20010.0,25010.0,1.4181100559092255,6470.882352941177,financial_services,ChannelId_3,256
CustomerId_2415,26,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_2416,45,57,114524.0,2009.19,8161.11,-5000.0,60000.0,65000.0,4.061890610613286,2009.1929824561403,financial_services,ChannelId_3,256
CustomerId_2417,3,124,1027145.2,8283.43,22823.51,-5000.0,156000.0,161000.0,2.7553211649334486,8283.429032258064,airtime,ChannelId_3,256
CustomerId_2419,33,14,100000.0,7142.86,9638.52,-5000.0,20000.0,25000.0,1.3493922600541812,7142.857142857143,financial_services,ChannelId_3,256
CustomerId_2420,86,18,6900.0,383.33,224.59,-25.0,500.0,525.0,0.5858920497068009,383.3333333333333,financial_services,ChannelId_3,256
CustomerId_2422,6,13,6095.0,468.85,759.47,-1000.0,2000.0,3000.0,1.6198570936976493,468.84615384615387,financial_services,ChannelId_3,256
CustomerId_2423,13,3,33980.0,11326.67,18776.58,-20.0,33000.0,33020.0,1.6577317074075848,11326.666666666666,airtime,ChannelId_3,256
CustomerId_2424,8,39,53320.0,1367.18,2074.14,-120.0,6000.0,6120.0,1.517093578375127,1367.179487179487,financial_services,ChannelId_3,256
CustomerId_2425,5,35,180000.0,5142.86,6015.97,-5000.0,10000.0,15000.0,1.1697712943440477,5142.857142857143,financial_services,ChannelId_3,256
CustomerId_2426,65,6,4175.0,695.83,870.76,-65.0,2000.0,2065.0,1.2513976096871395,695.8333333333334,airtime,ChannelId_2,256
CustomerId_2427,2,67,425200.0,6346.27,6839.4,-5000.0,20700.0,25700.0,1.0777039109464763,6346.268656716418,airtime,ChannelId_3,256
CustomerId_2428,4,2,1000.0,500.0,0.0,500.0,500.0,0.0,0.0,500.0,airtime,ChannelId_3,256
CustomerId_2431,13,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_2432,50,2,53000.0,26500.0,33234.02,3000.0,50000.0,47000.0,1.2541139622168258,26500.0,financial_services,ChannelId_3,256
CustomerId_2433,5,30,220000.0,7333.33,9411.41,-5000.0,20000.0,25000.0,1.2833746740862098,7333.333333333333,financial_services,ChannelId_3,256
CustomerId_2434,1,6,17900.0,2983.33,6908.01,-1000.0,17000.0,18000.0,2.3155366646279374,2983.3333333333335,financial_services,ChannelId_2,256
CustomerId_2435,1,12,40000.0,3333.33,8679.48,-5000.0,20000.0,25000.0,2.603846603065449,3333.3333333333335,airtime,ChannelId_2,256
CustomerId_2436,57,1,2500.0,2500.0,,2500.0,2500.0,0.0,,2500.0,airtime,ChannelId_3,256
CustomerId_2437,54,18,60000.0,3333.33,7228.13,-5000.0,11700.0,16700.0,2.1684411677906357,3333.3333333333335,airtime,ChannelId_2,256
CustomerId_2438,47,9,49000.0,5444.44,6930.21,-5000.0,10000.0,15000.0,1.2728967531513073,5444.444444444444,airtime,ChannelId_3,256
CustomerId_2440,5,9,34950.0,3883.33,6277.74,-2000.0,15000.0,17000.0,1.6165867949371837,3883.3333333333335,financial_services,ChannelId_3,256
CustomerId_2441,1,31,28735.0,926.94,1964.3,-350.0,9000.0,9350.0,2.11912313405493,926.9354838709677,airtime,ChannelId_3,256
CustomerId_2443,62,4,950.0,237.5,962.09,-1000.0,1000.0,2000.0,4.050905246101451,237.5,airtime,ChannelId_2,256
CustomerId_2444,36,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2445,25,55,17743762.0,322613.85,1184937.51,-1000.0,8600000.0,8601000.0,3.672928208123511,322613.85454545455,financial_services,ChannelId_3,256
CustomerId_2446,76,62,210623.0,3397.15,5502.02,-622.0,16000.0,16622.0,1.6195987808546581,3397.1451612903224,financial_services,ChannelId_3,256
CustomerId_2447,86,9,12600.0,1400.0,1799.52,-150.0,5000.0,5150.0,1.285371427653306,1400.0,financial_services,ChannelId_3,256
CustomerId_2451,83,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,financial_services,ChannelId_3,256
CustomerId_2454,36,15,9980.0,665.33,866.62,-1000.0,3000.0,4000.0,1.3025415939420413,665.3333333333334,financial_services,ChannelId_3,256
CustomerId_2455,63,2,51000.0,25500.0,34648.23,1000.0,50000.0,49000.0,1.3587541175937745,25500.0,airtime,ChannelId_3,256
CustomerId_2456,29,1,12000.0,12000.0,,12000.0,12000.0,0.0,,12000.0,tv,ChannelId_3,256
CustomerId_2457,6,22,52817.0,2400.77,2423.36,-1000.0,5000.0,6000.0,1.0094094807043534,2400.7727272727275,financial_services,ChannelId_3,256
CustomerId_2458,71,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_2459,24,399,818115.0,2050.41,5421.23,-5000.0,50000.0,55000.0,2.643973643006046,2050.4135338345864,financial_services,ChannelId_3,256
CustomerId_2461,52,7,5450.0,778.57,410.14,-50.0,1000.0,1050.0,0.5267862870046542,778.5714285714286,financial_services,ChannelId_3,256
CustomerId_2462,6,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_2463,85,7,6700.0,957.14,1198.76,-150.0,3000.0,3150.0,1.2524395582125503,957.1428571428571,airtime,ChannelId_3,256
CustomerId_2465,54,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,financial_services,ChannelId_3,256
CustomerId_2468,71,2,1800.0,900.0,141.42,800.0,1000.0,200.0,0.15713333315874073,900.0,financial_services,ChannelId_3,256
CustomerId_2469,6,28,120000.0,4285.71,6069.7,-5000.0,11000.0,16000.0,1.4162647492676206,4285.714285714285,airtime,ChannelId_3,256
CustomerId_2470,37,2,20500.0,10250.0,13788.58,500.0,20000.0,19500.0,1.345227316941929,10250.0,financial_services,ChannelId_3,256
CustomerId_2471,2,2,1500.0,750.0,353.55,500.0,1000.0,500.0,0.4713999993714667,750.0,airtime,ChannelId_3,256
CustomerId_2474,6,11,40000.0,3636.36,5869.8,-5000.0,10000.0,15000.0,1.6141966137527097,3636.3636363636365,airtime,ChannelId_3,256
CustomerId_2477,41,310,611700.5,1973.23,5375.13,-5000.0,47000.0,52000.0,2.7240260878235043,1973.2274193548387,financial_services,ChannelId_3,256
CustomerId_2480,16,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,financial_services,ChannelId_3,256
CustomerId_2481,5,6,20000.0,3333.33,6088.24,-5000.0,10000.0,15000.0,1.826473825925884,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_2482,36,10,-3835.0,-383.5,826.67,-1000.0,800.0,1800.0,-2.1555932259598256,-383.5,airtime,ChannelId_5,256
CustomerId_2485,19,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_2488,1,2,80000.0,40000.0,0.0,40000.0,40000.0,0.0,0.0,40000.0,financial_services,ChannelId_3,256
CustomerId_2489,4,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,financial_services,ChannelId_3,256
CustomerId_2490,32,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_2491,5,85,311200.0,3661.18,5418.09,-5000.0,11000.0,16000.0,1.4798753403329323,3661.176470588235,airtime,ChannelId_3,256
CustomerId_2492,47,6,19000.0,3166.67,7626.71,-5000.0,10000.0,15000.0,2.408432200889757,3166.6666666666665,airtime,ChannelId_2,256
CustomerId_2493,6,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2494,25,3,3900.0,1300.0,3235.74,-1000.0,5000.0,6000.0,2.48903076731613,1300.0,financial_services,ChannelId_2,256
CustomerId_2495,47,6,2950.0,491.67,842.86,-1000.0,1000.0,2000.0,1.7142798997004496,491.6666666666667,financial_services,ChannelId_3,256
CustomerId_2496,36,2,30000.0,15000.0,0.0,15000.0,15000.0,0.0,0.0,15000.0,airtime,ChannelId_3,256
CustomerId_2497,62,2,280500.0,140250.0,197636.35,500.0,280000.0,279500.0,1.4091718359970826,140250.0,data_bundles,ChannelId_3,256
CustomerId_2498,6,6,16850.0,2808.33,2745.98,-1000.0,5000.0,6000.0,0.9777981928840991,2808.3333333333335,financial_services,ChannelId_3,256
CustomerId_2501,13,8,119000.0,14875.0,28612.87,-5000.0,80000.0,85000.0,1.923554285584971,14875.0,financial_services,ChannelId_2,256
CustomerId_2503,46,1,1500.0,1500.0,,1500.0,1500.0,0.0,,1500.0,airtime,ChannelId_3,256
CustomerId_2504,20,6,20000.0,3333.33,6088.24,-5000.0,10000.0,15000.0,1.826473825925884,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_2505,27,4,6000.0,1500.0,1914.85,-1000.0,3000.0,4000.0,1.276566665815622,1500.0,tv,ChannelId_3,256
CustomerId_2506,12,9,40000.0,4444.44,6559.56,-5000.0,11000.0,16000.0,1.4759024755703976,4444.444444444444,financial_services,ChannelId_3,256
CustomerId_2508,13,14,60000.0,4285.71,6157.28,-5000.0,10000.0,15000.0,1.4367001030315394,4285.714285714285,airtime,ChannelId_3,256
CustomerId_2512,87,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2513,47,6,19000.0,3166.67,7626.71,-5000.0,10000.0,15000.0,2.408432200889757,3166.6666666666665,airtime,ChannelId_2,256
CustomerId_2514,21,16,8950.0,559.38,752.52,-1000.0,2000.0,3000.0,1.3452751236274534,559.375,airtime,ChannelId_3,256
CustomerId_2515,14,12,13470.0,1122.5,3152.85,-1000.0,11000.0,12000.0,2.8087750531770372,1122.5,airtime,ChannelId_3,256
CustomerId_2519,12,30,36115.0,1203.83,1221.41,-125.0,5000.0,5125.0,1.0146033900014093,1203.8333333333333,financial_services,ChannelId_3,256
CustomerId_2520,14,14,24050.0,1717.86,2097.65,-1000.0,5250.0,6250.0,1.2210832074667999,1717.857142857143,financial_services,ChannelId_3,256
CustomerId_2522,57,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2523,83,5,2980.0,596.0,1142.84,-1000.0,2000.0,3000.0,1.9175167753061797,596.0,financial_services,ChannelId_3,256
CustomerId_2525,59,1,20000.0,20000.0,,20000.0,20000.0,0.0,,20000.0,financial_services,ChannelId_3,256
CustomerId_2526,27,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2527,38,5,3980.0,796.0,456.16,-20.0,1000.0,1020.0,0.5730653259132346,796.0,airtime,ChannelId_3,256
CustomerId_2528,19,610,1695194.3,2779.01,22872.84,-5000.0,508000.0,513000.0,8.230571315601393,2779.007049180328,financial_services,ChannelId_3,256
CustomerId_2529,19,63,137000.0,2174.6,4170.9,-5000.0,10000.0,15000.0,1.9180079086185928,2174.6031746031745,airtime,ChannelId_3,256
CustomerId_2530,61,12,24000.0,2000.0,3789.94,-5000.0,10000.0,15000.0,1.8949699990525148,2000.0,airtime,ChannelId_3,256
CustomerId_2531,3,133,188005.75,1413.58,2774.75,-5000.0,14000.0,19000.0,1.962923922266215,1413.577067669173,financial_services,ChannelId_3,256
CustomerId_2532,1,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,financial_services,ChannelId_3,256
CustomerId_2534,75,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,financial_services,ChannelId_3,256
CustomerId_2535,59,14,195100.0,13935.71,28474.35,-5000.0,100000.0,105000.0,2.0432651079820645,13935.714285714286,financial_services,ChannelId_3,256
CustomerId_2536,33,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_2537,12,15,75526.0,5035.07,7549.05,-5000.0,16000.0,21000.0,1.4992939519213648,5035.066666666667,utility_bill,ChannelId_3,256
CustomerId_2538,55,4,9000.0,2250.0,6601.77,-5000.0,10000.0,15000.0,2.934119998695947,2250.0,airtime,ChannelId_2,256
CustomerId_2539,5,8,40000.0,5000.0,6000.0,-5000.0,10000.0,15000.0,1.19999999976,5000.0,financial_services,ChannelId_3,256
CustomerId_2541,1,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,financial_services,ChannelId_3,256
CustomerId_2543,55,4,9000.0,2250.0,6601.77,-5000.0,10000.0,15000.0,2.934119998695947,2250.0,airtime,ChannelId_2,256
CustomerId_2544,27,139,180485.0,1298.45,1379.41,-250.0,9000.0,9250.0,1.0623512641516029,1298.453237410072,financial_services,ChannelId_3,256
CustomerId_2545,11,9,5800.0,644.44,1017.18,-1000.0,2000.0,3000.0,1.5783936416448485,644.4444444444445,financial_services,ChannelId_3,256
CustomerId_2546,1,109,144740.0,1327.89,2576.52,-5000.0,10000.0,15000.0,1.9403113195066521,1327.8899082568807,financial_services,ChannelId_3,256
CustomerId_2548,47,34,39001.0,1147.09,2557.44,-5000.0,10008.0,15008.0,2.229502478245384,1147.0882352941176,financial_services,ChannelId_3,256
CustomerId_2549,12,7,25000.0,3571.43,5593.36,-5000.0,10000.0,15000.0,1.5661401731054116,3571.4285714285716,airtime,ChannelId_3,256
CustomerId_2550,20,12,50000.0,4166.67,5886.55,-5000.0,10000.0,15000.0,1.4127708694442394,4166.666666666667,airtime,ChannelId_3,256
CustomerId_2552,85,7,10504.0,1500.57,956.03,-496.0,2000.0,2496.0,0.6371112306409489,1500.5714285714287,utility_bill,ChannelId_3,256
CustomerId_2554,56,5,103450.0,20690.0,29119.89,-2500.0,55000.0,57500.0,1.4074378926337632,20690.0,financial_services,ChannelId_3,256
CustomerId_2555,82,3,42500.0,14166.67,23239.69,500.0,41000.0,40500.0,1.6404483197787165,14166.666666666666,airtime,ChannelId_3,256
CustomerId_2556,88,1,50000.0,50000.0,,50000.0,50000.0,0.0,,50000.0,financial_services,ChannelId_3,256
CustomerId_2557,14,2,1500.0,750.0,353.55,500.0,1000.0,500.0,0.4713999993714667,750.0,airtime,ChannelId_3,256
CustomerId_2558,67,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_2559,36,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2560,5,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_2561,2,1,40000.0,40000.0,,40000.0,40000.0,0.0,,40000.0,financial_services,ChannelId_3,256
CustomerId_2562,1,21,200250.0,9535.71,24487.42,-1000.0,100000.0,101000.0,2.5679702924514305,9535.714285714286,financial_services,ChannelId_3,256
CustomerId_2564,5,35,164000.0,4685.71,6062.28,-5000.0,10000.0,15000.0,1.2937804513523499,4685.714285714285,financial_services,ChannelId_3,256
CustomerId_2565,1,4,1950.0,487.5,1297.67,-1000.0,2000.0,3000.0,2.6618871740268983,487.5,financial_services,ChannelId_2,256
CustomerId_2569,58,10,5695.0,569.5,874.37,-1000.0,2000.0,3000.0,1.535329233476156,569.5,financial_services,ChannelId_3,256
CustomerId_2570,55,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_2571,17,12,11890.0,990.83,1550.47,-1000.0,5000.0,6000.0,1.564819392262225,990.8333333333334,financial_services,ChannelId_3,256
CustomerId_2572,5,2,20000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,10000.0,airtime,ChannelId_3,256
CustomerId_2574,8,58,120022.5,2069.35,6107.78,-1000.0,45700.0,46700.0,2.951545169762706,2069.353448275862,financial_services,ChannelId_3,256
CustomerId_2576,55,1,-5000.0,-5000.0,,-5000.0,-5000.0,0.0,,-5000.0,airtime,ChannelId_5,256
CustomerId_2577,83,7,130000.0,18571.43,16681.9,5000.0,50000.0,45000.0,0.8982560847011644,18571.428571428572,financial_services,ChannelId_3,256
CustomerId_2579,26,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_2580,62,9,22002.46,2444.72,3783.62,-1000.0,10000.0,11000.0,1.547670080194186,2444.717777777778,financial_services,ChannelId_3,256
CustomerId_2582,61,6,40000.0,6666.67,9831.92,-5000.0,20000.0,25000.0,1.4747872623851506,6666.666666666667,airtime,ChannelId_3,256
CustomerId_2584,21,4,142568.0,35642.0,70913.45,-1000.0,142000.0,143000.0,1.9896035575447617,35642.0,financial_services,ChannelId_2,256
CustomerId_2587,1,2,31000.0,15500.0,13435.03,6000.0,25000.0,19000.0,0.866776128976337,15500.0,financial_services,ChannelId_3,256
CustomerId_2588,55,175,403603.0,2306.3,5428.69,-5000.0,30000.0,35000.0,2.353852489982286,2306.302857142857,financial_services,ChannelId_3,256
CustomerId_2589,69,17,70000.0,4117.65,9013.69,-5000.0,20000.0,25000.0,2.1890374358702083,4117.64705882353,financial_services,ChannelId_2,256
CustomerId_2591,41,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,financial_services,ChannelId_3,256
CustomerId_2592,6,6,40000.0,6666.67,9831.92,-5000.0,20000.0,25000.0,1.4747872623851506,6666.666666666667,airtime,ChannelId_3,256
CustomerId_2594,35,3,1055000.0,351666.67,548482.76,35000.0,985000.0,950000.0,1.5596666013257394,351666.6666666667,airtime,ChannelId_3,256
CustomerId_2595,50,79,149819.0,1896.44,4261.09,-1000.0,19000.0,20000.0,2.246888906452675,1896.4430379746836,financial_services,ChannelId_3,256
CustomerId_2596,68,4,375.0,93.75,821.68,-1000.0,900.0,1900.0,8.764586573177743,93.75,financial_services,ChannelId_2,256
CustomerId_2597,16,3,4800.0,1600.0,2163.33,-200.0,4000.0,4200.0,1.352081249154949,1600.0,airtime,ChannelId_3,256
CustomerId_2598,86,17,22670.0,1333.53,2362.46,-150.0,10000.0,10150.0,1.7715836900770259,1333.5294117647059,airtime,ChannelId_3,256
